business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCusine
f6eit1Q4vA68O7f9MkfMig,"Restaurants, Burgers, Fast Food",Rally's,4154 Lee Road,Cleveland,OH,44128,3.0,5,1,American
mlqdbe7cC5xgg0KSSPyasA,"Cheesesteaks, Salad, Sandwiches, Restaurants",Penn Station East Coast Subs,6261 Pearl Rd,Cleveland,OH,44130,3.5,8,1,American
GiqQniByPQZJcwU6yvlgeQ,"Cupcakes, Vegan, Breakfast & Brunch, Bakeries, Food, Desserts, Restaurants",Poison Berry Bakery,12210 Larchmere Blvd,Cleveland,OH,44120,4.5,32,1,American
2xBcxvOUrizsvLyPm89iXQ,"Restaurants, Japanese, Chinese",Mr. Jumbo,6036 St Clair Ave,Cleveland,OH,44103,3.5,3,0,Chinese
DU8jf5nA1_yaOqsKsLqmw,"Pizza, Sandwiches, Restaurants",Tiffany's Pizza,5035 Turney Rd,Cleveland,OH,44125,4.0,9,1,American
MSc5pybthcvHa0g_lg5wuQ,"Pizza, Restaurants",Dewey's Pizza,2194 Lee Rd,Cleveland Heights,OH,44118,4.5,155,1,American
OCxl56kc8QcxxA-uLxNfIw,"American (New), Chicken Wings, Restaurants, Fast Food",Guthrie's Chicken Fingers,3465 Steelyard Dr,Cleveland,OH,44109,4.0,67,1,American
de2E6-wKURd0RLJaq8mrTg,"Pizza, American (Traditional), Restaurants, Barbeque, Chicken Wings",Happy's Pizza,15020 Puritas Ave,Cleveland,OH,44135,2.0,16,1,American
x1wYelMFfNppFvDAU661OQ,"Restaurants, Diners",Alvie's Gateway Grill,2033 Ontario St,Cleveland,OH,44115,4.5,10,0,American
Nd9wb5CZIakwnnq8l0mhjg,"Food Delivery Services, Food, Restaurants, Delis, Sandwiches",Jimmy John's,1938 Euclid Ave,Cleveland,OH,44115,2.0,5,1,American
F7tBX4pRGhWxAXr4Ld7dzQ,"Restaurants, Food Delivery Services, Halal, Arabian, Bakeries, Food",Damascino,16700 Lorain Ave,Cleveland,OH,44111,5.0,4,0,Mediterranean
ex-KFCUOxa9mWkbbVvuGQw,"Desserts, Gluten-Free, Restaurants, Food, Bakeries, Vegan",Maggie's Vegan Bakery,2064 Taylor Rd,Cleveland,OH,44118,4.0,8,0,American
Jz7AMVjqHX0f8FPNjha_uA,"Barbeque, Nightlife, Smokehouse, Bars, Food, American (Traditional), Restaurants",The Rib Cage,1830 W 25th St,Cleveland,OH,44113,3.5,12,1,American
vBZ0cwtWKUN4t6sFCpSFCw,"Restaurants, Thai",Thai Origin,18332 Bagley Rd,Cleveland,OH,44130,3.5,51,0,American
Lx2iogriI7219WkgKgliAQ,"Nightlife, Restaurants, Pubs, Bars, Breweries, Brewpubs, Food, American (New)",Noble Beast Brewing,1470 Lakeside Ave E,Cleveland,OH,44114,4.5,114,1,American
dmu1wM0CRgeoTIUXFihU7Q,"Event Planning & Services, Fast Food, Mexican, Caterers, Restaurants",QDOBA Mexican Eats,11324 Euclid Ave,Cleveland,OH,44106,3.0,30,1,Mexican
a1uoERTwwlf6yTAWaSUakA,"Gastropubs, Restaurants, Nightlife, American (New), Bars",Fracas Restaurant,2781 Euclid Heights Blvd,Cleveland,OH,44118,3.0,12,0,American
qF-NiRVw5OPD_MPUJNlt9g,"Fast Food, Restaurants, Sandwiches",Arby's,2115 Warrensville Ctr Rd,Cleveland,OH,44121,3.0,3,1,American
wSAGILK2CFbq5BVZ5D67-A,"Hotels, Event Planning & Services, Mediterranean, Nightlife, Bars, Hotels & Travel, Food, Lounges, Beer, Wine & Spirits, Greek, Breakfast & Brunch, Restaurants",Adega,2017 E 9th St,Cleveland,OH,44115,4.0,172,1,Greek
dhrv6GXy5otbzabXMXbOLg,"Local Flavor, Accessories, Fashion, Food, Art Galleries, Restaurants, Arts & Entertainment, Breakfast & Brunch, Shopping",Sunny Side Up,2218 Murray Hill,Cleveland,OH,44106,3.5,6,0,American
ae_bWvkswYJZU4sOWOVVng,"Restaurants, Food, Breakfast & Brunch, Cafes",Bridgeport Cafe,"7201 Kinsman Rd, Ste 103A",Cleveland,OH,44104,5.0,6,0,American
QQLVFIx7vevEe0luzqPZQg,"Nightlife, Bars, Beer, Wine & Spirits, Food, Barbeque, Sports Bars, Restaurants, American (Traditional)",Damons Grill,17887 Bagley Rd,Cleveland,OH,44130,2.0,35,0,American
3tPemruVItQW12O3tYnsxg,"Sandwiches, Restaurants",Bylo Gyro Bob's,14007 Puritas Ave,Cleveland,OH,44135,4.5,19,1,American
yOx4Epa3NDDxS-ExC5Ya3g,"Sandwiches, Diners, American (Traditional), Restaurants, Burgers",Kristina's Restaurant,9912 Lorain Ave,Cleveland,OH,44102,3.0,8,1,American
Kxlt3ZNmTzbxRFYelWAmKA,"Restaurants, Chinese",China Chef,15200 Puritas Ave,Cleveland,OH,44135,3.0,12,1,Chinese
j4170xdQJTwSvXFpsQzWtg,"Mexican, Restaurants, Puerto Rican, Breakfast & Brunch, Caribbean, Latin American",RincÃ³n Criollo,6504 Detroit Ave,Cleveland,OH,44102,3.5,78,1,LatinAmerican
06DxO1hUPQJmtUzIbVNKwQ,"Chicken Wings, American (Traditional), Restaurants, Fast Food, Chicken Shop",Popeyes Louisiana Kitchen,2903 Clark Ave,Cleveland,OH,44109,2.0,12,1,American
OiCcesI28uoVgdYmO8VjXw,"Breakfast & Brunch, Restaurants, Sandwiches, Burgers",Big Boy Restaurant,12920 Brookpark Rd,Cleveland,OH,44130,3.0,33,1,American
w4a6TuFWArSc29dB51rPNA,"Bars, Food, American (New), Gastropubs, Lounges, Nightlife, Pizza, Restaurants, Beer, Wine & Spirits",Bar Cento,1948 W 25th St,Cleveland,OH,44113,3.5,274,1,American
GEkDYesNiLzMA4Ib0velBg,"Food, Italian, Breakfast & Brunch, Sandwiches, Fast Food, Delis, Salad, Restaurants, Juice Bars & Smoothies, Soup, Desserts",Potbelly Sandwich Shop,"11425 Euclid Ave, Unit 2",Cleveland,OH,44106,3.5,27,1,Italian
pUSXdML1e4ThKmiqa1Wvmw,"Nightlife, Bars, American (Traditional), Pubs, Breakfast & Brunch, Restaurants",The Tavern,2299 Lee Rd,Cleveland Heights,OH,44118,3.5,66,1,American
cX2Nr_XmGYlMaBW35M0sUg,"Restaurants, Bars, Barbeque, Nightlife",Mabel's BBQ,2050 E 4th St,Cleveland,OH,44115,4.0,776,1,American
aL8D2ko6lQ3oGGFeCqSPOw,"Breakfast & Brunch, Diners, Restaurants, Delis",B & J's Corned Beef Shoppe & Deli,9717 Lorain Ave,Cleveland,OH,44102,3.5,7,1,American
fuPhVyvwoMFNRqM4O1CkeQ,"Restaurants, Food, Bakeries, Mediterranean",Aladdins' Bakery & Market,1301 Carnegie Ave,Cleveland,OH,44115,4.0,57,1,Mediterranean
ivtLwRZfMq9Hagk8nW-xzQ,"Mediterranean, Restaurants, Ethnic Food, American (Traditional), Middle Eastern, Food, Falafel, Specialty Food",Maha's Falafil,1979 W 25th St,Cleveland,OH,44113,4.5,48,1,Mediterranean
0vvPP6Ir2723kjRZFJg7tg,"Delis, Restaurants, Specialty Food, Food, Meat Shops",Sebastians Deli,1979 W 25th St,Cleveland,OH,44113,5.0,3,1,American
x3nZVmEyXIYu3z5_dfbvTQ,"Seafood, Restaurants",Columbo Room,1988 Noble Rd,Cleveland,OH,44112,5.0,4,1,American
_QySOnv3RBmL7GrbJ6beSw,"Vietnamese, Thai, Restaurants, Cambodian",Phnom Penh Restaurant,13124 Lorain Ave,Cleveland,OH,44111,4.5,18,0,Vietnamese
0OflEYBTvbX0EUie466rhQ,"Restaurants, Breakfast & Brunch",New Harvard Inn Family Restaurant,4055 E 71st St,Cleveland,OH,44105,3.5,6,1,American
1ForN8iXqYZ_dZZcOkvVeA,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Diners",P.J.'s Luncheonette,"530 Euclid Ave, Ste 10",Cleveland,OH,44115,3.5,36,0,American
mmtjbwUUjw266ulkEnRX3Q,"Chinese, Restaurants",Shanghai Joe,230 W Huron Rd,Cleveland,OH,44113,3.5,6,1,Chinese
98XJsz4hbDBxzowVUPC3lw,"Restaurants, Diners, Food",Silver Spartan Diner,11419 Bellflower Ct,Cleveland,OH,44106,1.5,10,0,American
kEbdBwyqucFNNi0iCEmmPA,"Restaurants, Burgers, Fast Food",Wendy's,13246 Cedar Rd,Cleveland Heights,OH,44118,2.5,14,1,American
bjbegGikWzSgeVsOJdE22g,"Mexican, Restaurants",Chili Peppers,869 E 185th St,Cleveland,OH,44119,4.0,79,1,Mexican
L0NPyLfRL6eQnzday1KzJA,"American (Traditional), Sports Bars, Bars, Burgers, Restaurants, Nightlife",Grovewood Lounge & Grille,17105 Grovewood Ave,Cleveland,OH,44110,3.5,3,0,American
UXXAzmuz2olKSpte9eF4Vw,"Colombian, Tapas Bars, Seafood, Latin American, Restaurants",Moncho's Bar & Grill,2317 Denison Ave,Cleveland,OH,44109,4.0,41,0,LatinAmerican
K-tl3k56Px2G6KRsKNyUUA,"Sandwiches, Restaurants, Fast Food",Subway,2144 Broadview Rd,Cleveland,OH,44109,1.5,3,1,American
ogX4ONTyz-cMpeTi6hvLDA,"Restaurants, Mexican, Food, Fast Food",Taco Bell,4110 Lee Rd,Cleveland,OH,44128,1.0,3,1,Mexican
Occo0_pOXAUG-eL6gazeGQ,"Bars, Sports Bars, Nightlife, Restaurants, Burgers, American (Traditional), Chicken Wings, Steakhouses",Applebee's Grill + Bar,3401 Steelyard Dr,Cleveland,OH,44109,2.0,24,1,American
kyp6dmpiexaEhTBg7YpsSQ,"Restaurants, Barbeque, Italian, Breakfast & Brunch, Desserts, Diners, Food, American (New)",Angela's Family Restaurant,7121 Saint Clair Ave,Cleveland,OH,44103,4.0,15,1,Italian
CpC1vapLlvPSCPCE_wtVgA,"Vietnamese, Restaurants",Pho Que Huong,5107 Detroit Ave,Cleveland,OH,44102,4.5,3,0,Vietnamese
JJGr_k3F26K1ShNLdxfYRQ,"Specialty Food, Food, German, Restaurants",Hansa Import Haus,2717 Lorain Ave,Cleveland,OH,44113,5.0,4,1,European
CvP516pjOdcJJkaMjl8rPw,"Chinese, Restaurants",China Kitchen II,5607 Turney Rd,Cleveland,OH,44125,3.5,9,1,Chinese
QY1c64999GIxuXtzdFMbqQ,"Restaurants, Chicken Shop, Comfort Food, Chicken Wings",Mr. Chicken,5451 Pearl Rd,Cleveland,OH,44129,4.0,10,1,American
VMcUG1dw4ldI_ldA2lGyEA,"Middle Eastern, Dance Clubs, Nightlife, Restaurants",Kan Zaman,1616 W 25th St,Cleveland,OH,44113,2.5,50,1,Mediterranean
HvvmhKDghEYp6jkkCkDAhA,"Burgers, Hot Dogs, Restaurants, Fast Food",Burger King,18000 Bagley Rd,Cleveland,OH,44130,1.0,4,1,American
rQ9qBma0ol5N5O_sOZ-l8w,"Delis, Restaurants",Goodman's Sandwich Inn,5164 Pearl Rd,Cleveland,OH,44129,4.5,11,0,American
0Fmvi7EnRqQfk_AG1q4JSw,"Coffee & Tea, Restaurants, Food",Caribou Coffee,50 Public Sq,Cleveland,OH,44113,3.5,8,0,American
qZZ8VU1Bk-xCruEAZNwm6A,"Sports Bars, Bars, Nightlife, Event Planning & Services, Restaurants, Caterers, Pizza, Italian",Sainato's at Rivergate,1852 Columbus Rd,Cleveland,OH,44113,4.0,79,1,Italian
NMtxUApc4-puhWVtZWcU8g,"Bars, American (Traditional), Restaurants, Cocktail Bars, Nightlife",4th Street Bar & Grill,"The Corner Alley, 402 Euclid Ave",Cleveland,OH,44114,2.5,25,0,American
GQRql4WEd_tdMXJDzb7WIA,"Beer, Wine & Spirits, Food, Restaurants, Nightlife, Bars, Gastropubs, American (New), Lounges, Belgian",McNultys Bier Markt,1948 W 25th St,Cleveland,OH,44113,4.0,160,1,European
Pnv-BffVgfQmXb8y_DEWMQ,"Restaurants, Diners, Breakfast & Brunch",Latitude 41n,5712 Detroit Ave,Cleveland,OH,44102,3.5,139,0,American
COszO5BlwqjRbZ_IUqExZg,"Restaurants, Pizza",Little Caesars,468 Richmond Rd,Cleveland,OH,44143,2.5,7,1,American
-9S_n0bktrfv3h3YIOPVfQ,"Breakfast & Brunch, American (Traditional), Restaurants, American (New), Diners",IHOP,3452 Mayfield Rd,Cleveland Heights,OH,44118,2.5,12,0,American
qx-d5K0fugvnrW5AYcTqlw,"Japanese, Restaurants, Chinese",Teriyaki Express,7060 Denison Ave,Cleveland,OH,44102,3.5,7,1,Chinese
nI36UCs4cQUNxbMO5BxrUg,"Restaurants, Nightlife, Bars, Middle Eastern, Mediterranean, Hookah Bars",Pasha Cafe,2912 Euclid Ave,Cleveland,OH,44115,4.0,13,0,Mediterranean
ORRq2RMOCBUNjolyJl8-Lw,"Middle Eastern, Breakfast & Brunch, Restaurants, Cafes, Diners, Delis, Mediterranean",Juji's Cafe,1127 Euclid Ave,Cleveland,OH,44115,2.5,29,0,Mediterranean
F0TQeC2VGQDZbYjtrL3QTQ,"Desserts, Bakeries, Restaurants, Food, Event Planning & Services, Caterers, Cafes",Bloom Bakery at Campus District,1938 Euclid Ave,Cleveland,OH,44115,4.0,21,1,American
Aqhy2ZYpEeJ61aIJH_iCxw,"Restaurants, Chinese",East China,5216 Broadview Rd,Cleveland,OH,44134,2.0,24,1,Chinese
EsjY-B1wh76hK6G6deH1hw,"Restaurants, Steakhouses",Prime Rib Steakhouse,740 W Superior Ave,Cleveland,OH,44113,3.5,16,0,American
ugGMhvYnjheG3rHKxK2-gQ,"Food, Breakfast & Brunch, Restaurants, Waffles, Coffee & Tea",Euro Wafel Bar,11457 Mayfield Rd Cleveland,Cleveland,OH,44106,4.0,70,1,American
_KD8Fua-jFlEXHCwVTY-cQ,"Cocktail Bars, American (New), Arts & Entertainment, Food, Restaurants, Bars, Wineries, Nightlife",The Standard,779 E 185th St,Cleveland,OH,44119,4.0,116,1,American
USRXU4ASBAFSKhlk-KVrCw,"Restaurants, Chinese",Bo Loong,3922 St Clair Ave NE,Cleveland,OH,44114,3.0,84,1,Chinese
rnvKg9DtsAIHWU4eywsqmA,"Event Planning & Services, Barbeque, Salad, Breakfast & Brunch, Restaurants, Caterers",Boney Fingers BBQ,401 Euclid Ave,Cleveland,OH,44114,4.5,59,1,American
LXhZUqafcflpTB4RgRljdA,"Barbeque, Latin American, Restaurants, Event Planning & Services, Caterers",BBQ CLE,14040 Puritas Ave,Cleveland,OH,44135,5.0,3,1,LatinAmerican
yVrN5uu3xiUY3SGINp0H_g,"Restaurants, Food, Bakeries",Samosky's Home Bakery,6379 Pearl Rd,Cleveland,OH,44130,4.0,12,1,American
BsvCTCVG7lrzXZ68VyyIcg,"Seafood, Restaurants, Italian",Lago,1091 W 10th St,Cleveland,OH,44113,4.0,171,1,Italian
PNMsWRyh4X1xfPil5vhywA,"Sandwiches, Restaurants",Bogtrotters Doorstep,1848 W 25th St,Cleveland,OH,44113,4.0,87,1,American
xMUcmzDm3P4U1urVD2pYdQ,"Sandwiches, Restaurants",Presto Sandwiches,401 Euclid Ave,Cleveland,OH,44114,3.5,32,0,American
jQe-ZROYfR7dTgUhAtjvrQ,"Southern, Restaurants, Soul Food",Angie's Soul Cafe,3400 St Clair Ave,Cleveland,OH,44114,3.5,43,1,American
91diBNaSiwHr6tUXXJee-Q,"Nightlife, Wine Bars, Restaurants, Bars, Italian",Anthonys of Little Italy,12018 Mayfield Rd,Cleveland,OH,44106,4.0,64,0,Italian
D5LnYdq4O5ZTxL_u0lgrIA,"Restaurants, Soul Food",Angie's Soul Cafe,13187 Cedar Rd,Cleveland Heights,OH,44118,2.0,3,0,American
bx3JxOE_pfO2cWr3MkBIng,"Sandwiches, Restaurants",Charley's Steakery,"401 Euclid Ave, Ste 2",Cleveland,OH,44114,4.5,4,0,American
sXY-t_J7fNteA9gWqWs9Qg,"Nightlife, Bars, Restaurants, American (Traditional)",Jake's Lounge,127 Public Sq,Cleveland,OH,44114,3.0,16,1,American
W80o5A-ajAznRWO3E5J7EQ,"Diners, Coffee & Tea, Food, Restaurants",Bill's Coffee Shop,3954 Mayfield Rd,Cleveland,OH,44121,3.0,11,1,American
1ktw2saTrIr_YJSxQjhnpg,"Halal, Restaurants, Desserts, Breakfast & Brunch, Food, Delis, Comfort Food",Urban Kitchen & Deli,9751 Chester Ave,Cleveland,OH,44106,4.0,54,1,American
ib8kSuDsmqLpbXuIs4KfKw,"Restaurants, Barbeque, Chicken Wings",Kim's Wings,14909 Saint Clair Ave,Cleveland,OH,44110,4.0,34,1,American
LnkkArYSmU9pYRWOO6oPzw,"Restaurants, Diners",Yours Truly Restaurants,13228 Shaker Sq,Cleveland,OH,44120,3.0,86,1,American
tWtuHpIFtQHMQq8q8DG3dA,"Asian Fusion, Tea Rooms, Food, Salad, Chinese, Thai, Restaurants, Noodles, Fast Food",Tea House Noodles,1900 E 6th St,Cleveland,OH,44114,4.0,92,0,Chinese
xHIu3f3jKEhAT8gf3mfZeA,"Restaurants, Food, Bakeries",Memphis Bakery of Old Brooklyn,6100 Memphis Ave,Cleveland,OH,44144,3.5,8,1,American
E9OP8TODswMcmTEGXE1C_g,"Pizza, Burgers, Restaurants, Chicken Wings",Guys Pizza Co,538 Superior Ave,Cleveland,OH,44114,3.0,103,1,American
6g8S6V0iyYu6QMvt0QfIqA,"Burgers, Restaurants, Breakfast & Brunch, American (Traditional)",Heck's Cafe,2927 Bridge Ave,Cleveland,OH,44113,3.5,246,1,American
dcytjy24XmYrLtjTjgyEZA,"Pizza, Restaurants",Rocky's Pizza,6168 Broadview Rd,Cleveland,OH,44134,4.0,21,1,American
KB5iCfg8sW1NeNQV3HToCw,"Lounges, Restaurants, Nightlife, Bars, American (New)",Myxx,12459 Cedar Rd,Cleveland Heights,OH,44106,2.5,9,0,American
yqIVlkpQF_IdhVk1yTiIjw,"Mexican, Fast Food, Restaurants",Chipotle Mexican Grill,3471 Steelyard Dr,Cleveland,OH,44109,2.5,50,1,Mexican
dCsW_fmSz_DiotoRIjh3jg,"Moroccan, Restaurants",Darna Casablanca,13114 Shaker Sq,Cleveland,OH,44120,4.0,10,0,African
RUxGUjjeRfwHvBNbuxrasw,"Cheese Shops, Food, Specialty Food, Ethnic Grocery, Restaurants, Coffee & Tea",Mediterranean Imported Foods,1975 W 25th St,Cleveland,OH,44113,5.0,6,1,American
wkNT82BPI9eW0Jv36SFYkA,"Sandwiches, Food, Burgers, Restaurants, Fast Food",Subway,11309 Euclid Ave,Cleveland,OH,44106,2.0,4,1,American
ccoflrCjKB_D06Cc3vC6Ng,"Chicken Wings, Nightlife, Restaurants, Bars, Pubs",Winking Lizard Tavern,1852 Coventry Rd,Cleveland Heights,OH,44118,3.5,105,0,American
4sYUOH1R2r4mCCJSjJ66ow,"Pubs, Bars, Nightlife, American (Traditional), Restaurants",Academy Tavern,12800 Larchmere Blvd,Cleveland,OH,44120,4.0,62,1,American
1zI3trw5QLNdypXBfudh0w,"Restaurants, Pizza",Marsella's Pizza,7425 York Rd,Cleveland,OH,44130,4.0,11,1,American
klrE4AGf42dXFU2g98TSpg,"Restaurants, Delis, Gluten-Free, Breakfast & Brunch, Vegan",Au Bon Pain,9500 Euclid Ave,Cleveland,OH,44195,4.0,6,1,American
VodyCVoc3QUoEsi0rv0opg,"Breakfast & Brunch, Caterers, Event Planning & Services, Diners, Restaurants",Mike & Dee's Diner,"629 Euclid Ave, Ste 102",Cleveland,OH,44114,4.5,59,1,American
SP7H3zPArNvbHKQW0c_gpA,"Thai, Restaurants, Asian Fusion",High Thai'd,1791 Coventry Rd,Cleveland Heights,OH,44118,3.5,114,1,Asian
ILX7evKlwamn-029vWx0NQ,"Nightlife, Bars, Burgers, Sports Bars, Pubs, American (Traditional), Restaurants",Lady Luck MTS Bar & Grill,19309 Nottingham Rd,Cleveland,OH,44110,5.0,4,1,American
TIhj44mic9wxLcv18BJTLA,"Restaurants, Food Delivery Services, Social Clubs, American (Traditional), Food, Arts & Entertainment, American (New)",BRGR 9,1382 W 9th St,Cleveland,OH,44113,3.0,53,0,American
4GkiahNmE3G3-RFn3xrAYg,"American (New), Restaurants, Breakfast & Brunch",Carnegie Kitchen & Dining,1332 Carnegie Ave,Cleveland,OH,44115,3.5,39,0,American
tKWoQENTGxhYCJSbY4ZLsQ,"Sandwiches, Pizza, Restaurants, Chicken Shop",Upper Crust Pizza - Cleveland,15631 Puritas Ave,Cleveland,OH,44135,2.5,27,1,American
iDUPJOcU1VRQv9aK6Egztw,"Burgers, American (Traditional), Restaurants, Fast Food",White Castle,3255 W 117th St,Cleveland,OH,44111,2.5,10,0,American
V-fpvR47iZJ5jq8Eit7ng,"Delis, Restaurants, Sandwiches, Grocery, Caterers, Event Planning & Services, Food",Murray Hill Market,2072 Murray Hill Rd,Cleveland,OH,44106,4.5,53,1,American
KfiSiJZ73oO0TyJSsu851g,"Restaurants, Nightlife, Cafes, Bars, Diners",Bon Vivant,12706 Larchmere Blvd,Cleveland,OH,44120,4.0,21,0,American
ACfokx9YuO74JJgQnXXljg,"American (Traditional), Beer, Wine & Spirits, Sports Bars, Food, Nightlife, Bars, Restaurants",Oasis,3403 Croton Ave,Cleveland,OH,44115,3.5,3,1,American
Bl8_M_kDXZt_zsrLRgDulA,"Barbeque, Restaurants",Al & B's Barbeque,15115 Puritas Rd,Cleveland,OH,44135,4.0,45,1,American
LsBLKGlaoXxmr_n-r6of0A,Restaurants,Halite,2800 Clinton Ave,Cleveland,OH,44113,4.5,3,0,American
Wr5uWHSXeqCHVIaAuEKFHA,"Restaurants, Sandwiches",Daves Cosmic Subs,3900 Wildlife Way,Cleveland,OH,44109,4.5,3,1,American
vvyr4r16lx5hjHJpaFJ8kw,"Pizza, Chicken Wings, Breakfast & Brunch, Restaurants",Kicker's Pizza & More,15089 Snow Rd,Cleveland,OH,44142,3.0,9,1,American
QG37umIGrDFzkdmBqFLAYQ,"Hot Dogs, American (Traditional), Restaurants, Breakfast & Brunch, Diners",Steve's Hot Dogs Diner,6850 Biddulph Plz,Cleveland,OH,44144,4.0,31,1,American
awGiEZOQ7ldhrzTbibpV2w,"Burgers, Fast Food, Coffee & Tea, Food, Restaurants",McDonald's,5616 Memphis Ave,Cleveland,OH,44144,1.0,15,1,American
9p-oDNOVSG38rRN-15MviQ,"Restaurants, Korean",Korea House,3700 Superior Ave E,Cleveland,OH,44114,4.0,99,1,Korean
N9qQPezv9swXFLPgoMdhOg,"American (New), Breakfast & Brunch, American (Traditional), Restaurants, Burgers",IHOP,3511 Steelyard Dr,Cleveland,OH,44109,2.0,37,1,American
RsxqZk0wswetGMaaQh2r2Q,"Lounges, Arts & Entertainment, Restaurants, Jazz & Blues, Nightlife, Bars",Velvet Tango Room,2095 Columbus Rd,Cleveland,OH,44113,4.0,295,1,American
0jHZk9RrKh0uRhTRW1XIqQ,"Moroccan, Mediterranean, Middle Eastern, Falafel, Restaurants",MoMo's Kebab,2199 Lee Rd,Cleveland Heights,OH,44118,4.5,114,1,Mediterranean
en2o4Y4kdDHIDc5P82EXBw,"Caterers, Burgers, Greek, Mediterranean, Event Planning & Services, Restaurants",Simply Greek,11454 Uptown Ave,Cleveland,OH,44106,4.5,144,1,Mediterranean
D6KoYvnmWswZJjdGm0uiqA,"Beer, Wine & Spirits, Food, Seafood, Steakhouses, Restaurants",Girves Brown Derby,18332 Bagley Rd,Cleveland,OH,44130,3.0,54,1,American
cFDpY9Y-s2yNnsqNk__xqQ,"American (New), Fast Food, Caterers, Restaurants, Event Planning & Services",Chick-fil-A,5300 Riverside Dr,Cleveland,OH,44135,3.5,13,1,American
cmVD6r0opmziN2R8uTIJpw,"Coffee & Tea, Food, Restaurants",Savor the Moment,4080 Rocky River Dr,Cleveland,OH,44135,4.5,25,1,American
drecpkFkgxAuvSglTIo9wQ,"Street Vendors, Restaurants, Food Stands, Food, American (New)",MotorMouth Food Truck,,Cleveland,OH,44113,4.0,13,1,American
yhxv_FcPrWQglM0g0DSEwQ,"Food Stands, Street Vendors, Food, Restaurants, American (New)",Touch Supper Truck,,Cleveland,OH,44113,4.5,14,1,American
taZtZfRU6AG-Q5T0CIS46Q,"American (Traditional), Breakfast & Brunch, Restaurants, Diners",Nick's Diner,4116 Lorain Ave,Cleveland,OH,44113,3.5,67,1,American
jcZXbQ96bznQyNIR0VxRtg,"Delis, Sandwiches, Bakeries, Restaurants, Food",Davis Bakery & Deli,4572 Renaissance Pkwy,Cleveland,OH,44128,4.0,4,1,American
r3lT2Qd80FXBoJKaVGY1Vw,"Delis, Restaurants, Middle Eastern, Sandwiches",Al's Deli,1717 E 9th,Cleveland,OH,44114,4.0,48,1,Mediterranean
QYio9HySny2cMcIs8YjMCQ,"Breakfast & Brunch, Salad, Lebanese, Middle Eastern, Restaurants",Zaytoon Lebanese Kitchen,1150 Huron Rd E,Cleveland,OH,44115,5.0,50,1,Mediterranean
NBfhphIUcOgUpdf_QdDWvw,"Restaurants, Cajun/Creole, Lounges, Southern, Bars, Nightlife",Jezebels Bayou,12718 Larchmere Blvd,Cleveland,OH,44120,3.5,50,0,American
7-K3HAcYkS92V0tdgmM2_A,"Food, Specialty Food, Restaurants, Ethnic Food, Imported Food, Middle Eastern, Lebanese",Cedarland Express,1701 E 12th St,Cleveland,OH,44114,4.0,21,0,Mediterranean
gWz6E7v0i403_t8Ntor5JQ,"Restaurants, Mediterranean, Greek",Santorini Greek Taverna,1382 W 9th St,Cleveland,OH,44113,4.0,60,0,Greek
wG3jVl_LqXb8fEB7LIOReA,"Sandwiches, Fast Food, Restaurants",Subway,2031 W 25th St,Cleveland,OH,44113,2.5,3,1,American
lr24BCFNXmnFsIXk4utUjQ,"Chicken Wings, Sandwiches, Pizza, Restaurants",Casamel's Pizza,5589 Broadview Rd,Cleveland,OH,44134,4.5,19,1,American
i40pCeg6QG5CsAvP0Vp0Xg,"Restaurants, Breakfast & Brunch, Food, American (New)",Bistro On Lincoln Park,2391 W11th St,Cleveland,OH,44113,3.0,18,0,American
vJk0p1t3GPc8Pqx1gdMqHQ,"Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food",Dairy Queen,3538 W 105th St,Cleveland,OH,44111,4.0,3,1,American
mTcPc9rE43XrG05RQOjnWw,"Soul Food, Restaurants, Southern",Zanzibar Soul Fusion,13114 Shaker Sq,Cleveland,OH,44120,3.5,42,0,American
gaX7uryTDU18sT5Az0pRxw,"Restaurants, Caribbean, Chicken Shop",Country Style Jamaican Restaurant,4213 E 131st St,Cleveland,OH,44105,4.5,5,1,Caribbean
bupMXFUaZfranBLdaVcRww,"Japanese, Restaurants, Sushi Bars",Ginko,2247 Professor Ave,Cleveland,OH,44113,4.5,252,1,Japanese
Q373Y-siDCSP63rU_F3qMw,"Food, Latin American, Caribbean, Restaurants, Desserts",Cleveland Mofongo Latin Grill,11621 Lorain Ave,Cleveland,OH,44111,5.0,24,1,Caribbean
eZo_WH35_ugK6kqcF0M2Ig,"Bars, Sports Bars, Nightlife, American (Traditional), Restaurants",Bob Golic's Sports Bar And Grille,1213 W 6th St,Cleveland,OH,44113,2.0,13,0,American
fhTTP5HRqOzmFw-31Qe7QA,"Nightlife, Restaurants, Pubs, Pets, Pizza, Seafood, Beer, Wine & Spirits, Pet Stores, Bars, Food",Mario's Fish Bowl,3962 Mayfield Rd,Cleveland,OH,44121,2.0,4,0,American
Xm0BdTIRqtTIgacx_JjICA,"Dive Bars, Restaurants, Bars, Nightlife, American (Traditional)",Hoopples,1930 Columbus Rd,Cleveland,OH,44113,3.5,50,1,American
UEpKf4g8oaAIr0ZIM0TXgw,"Food, Restaurants, Coffee & Tea",Starbucks,3093 Mayfield Road,Cleveland Heights,OH,44118,2.5,12,1,American
