business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCusine
OOThzIpIiCRok8zaN0NPwQ,"Sandwiches, Fast Food, Restaurants",Subway,5438 Centre Ave,Pittsburgh,PA,15232,3.0,7,1,American
arGo97Zk7YoHbFGKDFUFKg,"Italian, Restaurants",Osteria 100,100 Wood St,Pittsburgh,PA,15222,3.5,8,0,Italian
hcryG9RkmK9oCELYLHukiQ,"Restaurants, Pizza",Supremo's Pizzeria,"120 Three Degree Rd, Ste C",Pittsburgh,PA,15237,3.5,10,0,American
guGPP-3ZsXdLNjtZDnR7tw,"Bars, Nightlife, Pizza, American (Traditional), Restaurants",Hog's Head Bar & Grill,3433 Spring Garden Rd,Pittsburgh,PA,15212,4.5,77,1,American
JFkY8zMcD_HLGcFTlxiV2Q,"Nightlife, Burgers, Bars, Restaurants, Sports Bars, Food, Beer, Wine & Spirits, American (New)",Redbeard's Sports Bar & Grill,201 Shiloh St,Pittsburgh,PA,15211,3.0,117,1,American
Gl1jrbGS941SJ-UOxKYg6A,"Restaurants, Middle Eastern",Babylon Cuisine,4371 Murray Ave,Pittsburgh,PA,15217,4.5,5,1,Mediterranean
u8ndOBCi3qVK0QISbIzmuw,"American (New), Restaurants, Bars, Nightlife",American Cafe,4701 Campbells Run Rd,Pittsburgh,PA,15205,4.0,7,0,American
TrCiLMGy_bxbeAQcuSSUeQ,"Pizza, Italian, Restaurants, Sandwiches",Larry & Carols Pizza,410 Semple St,Pittsburgh,PA,15213,3.0,42,1,Italian
V0DJ2gDXlKl11VJ75ZN0-A,"Restaurants, Nightlife, Bars",Verdetto's Bar & Restaurant,814 Madison Ave,Pittsburgh,PA,15212,4.0,7,1,American
94kQ2TM8Wn85jbmTeG2fbQ,"American (Traditional), Nightlife, Restaurants, Bars, Dive Bars, Vegetarian",Yesterday's Bar & Grill,501 Greenfield Ave,Pittsburgh,PA,15207,3.5,9,1,American
m_zeXzkj3btfvRJiPVw8Ug,"Bars, Dive Bars, Pubs, Nightlife, American (New), Restaurants",Squirrel Hill Cafe,5802 Forbes Ave,Pittsburgh,PA,15217,4.0,92,1,American
YajT7NNbaexIbXpUuQ8a9A,"Restaurants, Pizza",Amili's Pizzeria,2816 Golden Mile Hwy,Pittsburgh,PA,15239,3.5,7,1,American
gNMkHi3V_YZLZihhwYFPCg,"Soup, Salad, Sandwiches, Restaurants",Panera Bread,5301 Grove Rd,Pittsburgh,PA,15236,3.0,11,1,American
G7QZWVm-ytyKHpvUq3ggFA,"Pizza, Restaurants",Sal's New York Pizzeria,1322 E Carson St,Pittsburgh,PA,15203,3.0,23,1,American
4GUXkFjJL5SEZK-qtDZSKA,"Restaurants, Seafood, Italian, Pizza",Piacquadio's Italian Restaurant & Lounge,300 Mt Lebanon Blvd,Pittsburgh,PA,15234,4.0,26,1,Italian
Mge4KiFP09sWeKpbM6J65w,"Restaurants, Chinese",Little Shanghai,1611 Penn Ave,Pittsburgh,PA,15222,4.5,7,0,Chinese
jWlErd3TOkO4C0MgP8eDvw,"Steakhouses, Bars, Wine Bars, Nightlife, Italian, Restaurants",Bella Vista,1204 Grandview Ave,Pittsburgh,PA,15211,3.5,60,0,Italian
SHiJlYdxQmJur3i-gLf9MQ,"Restaurants, American (New), Bars, Nightlife",The Red Ring Bar & Grille,1015 Forbes Ave,Pittsburgh,PA,15219,3.0,47,1,American
xlcasiT7khpxFTvl_vfaoQ,"American (Traditional), Restaurants",Kings,5 Alpha Dr E,Pittsburgh,PA,15238,2.5,6,0,American
DHBDTikebcLpCzF2LF27uA,"Arts & Entertainment, Restaurants, Performing Arts, Italian",Papa J's Centro,212 Blvd of the Allies,Pittsburgh,PA,15222,3.0,18,0,Italian
ql0AaBp68ckekxvWOF8xLA,"Restaurants, Cafes",Cafe Fifth Ave,818 5th Ave,Pittsburgh,PA,15219,3.0,20,1,American
J9f-9Prw2YVM-fiZqv2fmQ,"Pizza, Burgers, Hot Dogs, Restaurants",Original Hot Dog Shop,3901 Forbes Ave,Pittsburgh,PA,15213,3.5,222,1,American
oS96aJIHFWcFAlGHKKXjaw,"French, Food, Restaurants, Patisserie/Cake Shop, Bakeries",La Gourmandine Bakery & Pastry Shop,4605 Butler St,Pittsburgh,PA,15201,4.5,397,1,French
I26PLVBABlTcUJ8pq08p_g,"Bars, Nightlife, Irish, Pubs, Restaurants",Mullaneys Harp and Fiddle,2329 Penn Ave,Pittsburgh,PA,15222,3.5,47,1,European
rmOhzOwrMVpUj2rn70xrEQ,"Sandwiches, Chicken Wings, Restaurants",Big Shot Bob's House of wings,918 Main St,Pittsburgh,PA,15215,5.0,4,1,American
UayCOOGeeEi9GLz9v4rFBA,"Restaurants, American (Traditional)",Foli's Place,1050 Brinton Rd,Pittsburgh,PA,15221,3.0,12,0,American
YjmbCvygeMj9dfJp6neQ_A,"Restaurants, Pizza",City Oven,336 4th Ave,Pittsburgh,PA,15222,4.0,36,1,American
X4CRPHvv-33kjxVJISZpUg,"Restaurants, Sushi Bars, Chinese",Little Asia,311 S Craig St,Pittsburgh,PA,15213,2.5,112,1,Chinese
rVCK-fdFm1zPppMO9iMn6g,"American (Traditional), Restaurants",Apollo Cafe,429 Forbes Ave,Pittsburgh,PA,15219,3.5,31,1,American
Tdc2v9DBRRYeG2P_h9OvRw,"Italian, Restaurants, Food, Pizza, Sandwiches",Pizza Amier,5804 Forward Ave,Pittsburgh,PA,15217,3.5,27,0,Italian
xGXtoeQAggLP9646N4Iwnw,"Bars, Restaurants, Nightlife, Lounges, Karaoke, American (Traditional)",Vasta Lounge,2937 W Liberty Ave,Pittsburgh,PA,15216,3.0,4,1,American
pxlTuangM_lHmQqx44RsaA,"Caribbean, Restaurants",Rasta House Caribbean Resturant,1204 Federal St,Pittsburgh,PA,15212,4.0,29,0,Caribbean
6fQXFkkw2BUARDa0EzsGnA,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)",Eat'n Park,7671 McKnight Rd,Pittsburgh,PA,15237,2.5,7,1,American
qibYmQhLQ6E6HEwCcegl7w,"Italian, Wraps, Restaurants, Pizza",Gino Bros. Pizzeria,713 Main St,Pittsburgh,PA,15215,4.0,17,1,Italian
sc__kdcFV4IcNTfBx1707w,"Sandwiches, Breakfast & Brunch, Restaurants, Diners",P&G's Pamela's Diner,60 21st St,Pittsburgh,PA,15222,4.5,530,1,American
wjaOY12srS2OQYk04x8y1g,"Restaurants, Food, Butcher, Cafes",Block 292,292 Beverly Rd,Pittsburgh,PA,15216,3.5,64,0,American
czeihVQNDXMlAq_H5_T4sA,"Hot Dogs, Vegetarian, Restaurants",Franktuary,325 Oliver Ave,Pittsburgh,PA,15222,3.5,70,0,American
DzviZnBOgPD3YTnBCDEM9Q,"Nightlife, Restaurants, Sandwiches, Bars",Armand's Bar,4755 Liberty Ave,Pittsburgh,PA,15224,3.5,23,1,American
kwMJ4KfhEcrk9jiMe-S6wQ,"Ice Cream & Frozen Yogurt, Food, Restaurants, Pizza, Gelato, Italian",Mercurio's,5523 Walnut St,Pittsburgh,PA,15232,4.0,318,1,Italian
VVbp-2Bs5_MGrjboTwpSRA,"Pizza, Restaurants",Venice Pizzeria,4144 Saw Mill Run Blvd,Pittsburgh,PA,15227,3.5,19,1,American
RMekqD2-hGWHCjXYvp7CSg,"Event Planning & Services, Champagne Bars, Tapas Bars, Restaurants, Nightlife, Bars, Lounges, Venues & Event Spaces",PerlÃ©,25 Market Square,Pittsburgh,PA,15222,3.5,47,1,American
Oj_74Fa-VtFHXYTOWHMlsA,"Chinese, Restaurants",Lucky Dragon Chinese Restaurant,5100 Butler St,Pittsburgh,PA,15201,3.0,8,0,Chinese
atu9bo2flyoM3CzihE-OlQ,"Fast Food, Restaurants, Burgers",Wendy's,1660 Cochran Rd,Pittsburgh,PA,15220,1.0,18,1,American
S74fSVSCPSdWtEkROcVYtw,"Sandwiches, Restaurants",Charley's Grilled Subs,120 5th Ave,Pittsburgh,PA,15222,2.5,10,0,American
woXlprCuowrLJswWere3TQ,"Restaurants, American (New), Mexican",tÃ¤kÅ�,214 6th St,Pittsburgh,PA,15222,4.5,1133,1,Mexican
dBCDRobULrxeSDvQyudcKQ,"Asian Fusion, Vegan, Restaurants, Street Vendors, Food, Vegetarian",Onion Maiden,639 E Warrington Ave,Pittsburgh,PA,15210,4.5,103,1,Asian
dw0y95zD-ODAavckvGPP9A,"Bars, Pubs, Nightlife, Irish Pub, Restaurants",Pub In The Park,7034 Blackhawk St,Pittsburgh,PA,15218,4.5,16,1,European
5mMcFcZGdktTF8Qfh1u02A,"Music Venues, Pubs, Restaurants, Beer Bar, American (Traditional), Bars, Nightlife, Arts & Entertainment",Crafthouse Stage & Grill,5024 Curry Rd,Pittsburgh,PA,15236,3.0,46,1,American
EzISn_Ke-SSqziUE6zPK4Q,"Restaurants, Caterers, Food, German, Pretzels, Event Planning & Services",Philly Pretzel Factory,2311 Babcock Blvd,Pittsburgh,PA,15237,4.5,7,1,European
VxRlBe2wjtycFWSZm1orTA,"Restaurants, Bars, Irish, British, Fish & Chips, Pubs, Nightlife",Piper's Pub,1828 E Carson St,Pittsburgh,PA,15203,4.5,366,1,European
i39--wZD6L9hm9Lg90Uziw,"Greek, Diners, American (Traditional), Seafood, Restaurants",Central Diner & Grille,6408 Steubenville Pike,Pittsburgh,PA,15205,4.0,489,1,Greek
9h8ufGEG_kUf_H3Lq81veQ,"American (Traditional), Breakfast & Brunch, American (New), Burgers, Diners, Restaurants",Eat'n Park,849 Freeport Rd,Pittsburgh,PA,15238,3.0,33,1,American
tqyhUt1OyImr8hT3wQ0a4A,"Pizza, Greek, Mediterranean, Restaurants",BFG CafÃ©,5335 Penn Ave,Pittsburgh,PA,15224,4.5,47,1,Mediterranean
50KEvLtQl9Vv4YE1vs681Q,"Thai, Vegan, Restaurants, Asian Fusion",Thai Foon,1950 Settlers Ridge Center Dr,Pittsburgh,PA,15205,3.5,177,1,Asian
t9BPvhkUakhvr3TWDw-mXA,"Restaurants, Chicken Shop, Fast Food, Chicken Wings",KFC,210 Rodi Rd,Pittsburgh,PA,15235,3.5,3,1,American
bD_vqSSU_abcCT0oCzN1xA,"Food, Food Trucks, Restaurants, Chinese",Wok of Life,,Pittsburgh,PA,15212,2.5,3,1,Chinese
wdTcd7edB9g-zEP6YWBP2A,"Bars, American (New), Restaurants, Nightlife, Breakfast & Brunch",Gather Restaurant & Bar,164 Fort Couch Rd,Pittsburgh,PA,15241,2.0,8,1,American
caGXS6ubNTlv91ZZyoirjQ,"Restaurants, Nightlife, Sandwiches, American (New), Sports Bars, American (Traditional), Bars",Primanti Bros,3803 Forbes Ave,Pittsburgh,PA,15213,3.5,295,1,American
V9cuDVUS1NCSfPmmabUkvw,"Fish & Chips, Restaurants, Chicken Wings, Seafood",Pittsburgh Fish & Chicken,1312 Benton Ave,Pittsburgh,PA,15212,4.0,15,1,American
B10A-q2fskHqLx5miQpmOw,"Grocery, Korean, International Grocery, Chinese, Restaurants, Food, Asian Fusion",WFH Oriental Food Market,2306 Penn Ave,Pittsburgh,PA,15222,4.0,5,1,Asian
1LUaZFVMEjodl1tbAGF3sQ,"Sushi Bars, Restaurants",Andy's Sushi Bar,1711 Penn Ave,Pittsburgh,PA,15222,4.0,64,1,American
TMirWwTikHCn5H82K9QMXQ,"American (Traditional), Caterers, Nightlife, Restaurants, American (New), Party & Event Planning, Event Planning & Services",Cain's Local Bar + Kitchen,3239 W Liberty Ave,Pittsburgh,PA,15216,3.0,171,1,American
LQm8wLJ8VZV2ns4S1yUc0A,"Restaurants, Greek",Pita Pit,411 Smithfield St,Pittsburgh,PA,15222,4.0,21,0,Greek
2JYszoQKgJj6pPbaN7cLwQ,"Italian, Event Planning & Services, Restaurants, Caterers",Asiago's,381 N Shore Dr,Pittsburgh,PA,15212,3.5,34,0,Italian
mRZCTkOgDc28VWYMvo3nVQ,"Restaurants, American (Traditional)",Shady Grove,5500 Walnut St,Pittsburgh,PA,15232,3.5,234,1,American
PRsiM1hkoAIb-e7ov8SMkA,"Coffee & Tea, Restaurants, Food, Sandwiches",Sandpresso,1125 Penn Ave,Pittsburgh,PA,15222,4.0,5,0,American
ndzT1maiVwpz-7VFFzAb5Q,"Bars, Lounges, Seafood, Restaurants, Nightlife, Steakhouses",Eddie V's Prime Seafood,501 Grant St,Pittsburgh,PA,15219,4.5,142,1,American
NF0ONd9LRcwZL-VWixRO5Q,"Restaurants, Nightlife, American (Traditional), Bars, Beer Bar, Sports Bars",Down There Bar & Grill,5027 Curry Rd,Pittsburgh,PA,15236,4.5,3,1,American
4ggOHxvlxnF0a00hDDVbnQ,"Food, Beer, Wine & Spirits, American (Traditional), Restaurants, American (New), Nightlife, Mexican, Barbeque, Bars, Beer Bar",Sunny Jim's Tavern,255 Camp Horne Rd,Pittsburgh,PA,15202,3.5,79,1,Mexican
A-IqLvBfU5Gr_b9HVLETTw,"Chicken Wings, Pizza, Restaurants, Salad",Pizza Parma,217 S Highland Ave,Pittsburgh,PA,15206,3.0,72,1,American
88Mq2edCXyXRtjmY_Vkarg,"Italian, Restaurants",Rico's Restaurant,1 Rico Ln,Pittsburgh,PA,15237,3.5,59,1,Italian
xK4K5OwcYU0UjrWwEVHRCw,"Sandwiches, Salad, Restaurants, Cafes, American (Traditional), American (New)",RedWood Cafe,698 Washington Rd,Pittsburgh,PA,15228,4.5,16,0,American
1yQvJ-By1zO7HzSYhSlz1w,"Caribbean, Restaurants",Pauline's Caribbean Soul Cuisine,1204 Federal St,Pittsburgh,PA,15212,4.5,13,1,Caribbean
N42CouuodYv-yGpmuUZyew,"Restaurants, Nightlife, Bars, Ethiopian",Tana Ethiopian Cuisine,5929 Baum Blvd,Pittsburgh,PA,15206,4.0,134,1,African
u-A9gv_Q8CwLgjK8nxFxbA,"Restaurants, Vegetarian, Poutineries, Salad, Hot Dogs",Franktuary,115 Forbes Ave,Pittsburgh,PA,15222,3.5,35,0,American
fUB_aqie86DKI2tTAkG72w,"Food Delivery Services, Food, Pizza, Restaurants",Pizza Bellagio,254 Freeport Rd,Pittsburgh,PA,15238,2.0,4,1,American
rrysQBMgpCqhDZuM34vvwg,"Restaurants, Pizza",Santoro's Pizzeria Italiana,3805 Willow Ave,Pittsburgh,PA,15234,4.0,50,1,American
VgWvHMs5TJ2lr0ec2DaMtQ,"Asian Fusion, Korean, Restaurants, Salad, Pan Asian, Vegan, Cafes, Vegetarian",Bae Bae's Kitchen,951 Liberty Ave,Pittsburgh,PA,15222,4.5,202,1,Korean
jALlIr27pjGBK75DHZHMKg,"Restaurants, Sandwiches",Hot Franks,2701 Penn Ave,Pittsburgh,PA,15222,4.5,12,0,American
5eKk8dA1QtKaQr_5i_SCRw,"Nightlife, Bars, Food, Desserts, Mexican, Restaurants",Las Velas,21 Market Sq,Pittsburgh,PA,15222,3.5,239,1,Mexican
Bj8SEo-9tkOjXIYSub3Wag,"Thai, Restaurants",Red Orchid,5439 Babcock Blvd,Pittsburgh,PA,15237,4.0,137,1,American
Ky0X7OLqSeBpvNNf0NjVcg,"Italian, Restaurants, Wine Bars, Salad, Nightlife, Bars",Olive Garden Italian Restaurant,971 Greentree Rd,Pittsburgh,PA,15220,3.5,49,1,Italian
i7CzT5ncBc7Pgt1R6quOqg,"Pizza, Restaurants",Little Caesars,1800 Golden Mile Hwy,Pittsburgh,PA,15239,3.0,9,1,American
gkR_X3INE6Rr-TuM4ynhzQ,"Food, American (New), Brewpubs, Restaurants, Breweries",Cinderlands Beer,3705 Butler St,Pittsburgh,PA,15201,4.5,82,1,American
iJkKi-5NqRN1PhdI4KqjAQ,"Fast Food, Restaurants, Japanese",Sarku Japan,181 Fort Couch Rd,Pittsburgh,PA,15241,3.5,11,1,Japanese
id0K2DhGNocMRMoBcvCsyg,"Restaurants, Noodles, Vegetarian, Thai, Seafood",Senyai Thai Kitchen,5865 Ellsworth Ave,Pittsburgh,PA,15232,4.5,146,1,American
v3rXLmTCX6ZFR6kIYTY2fg,"Middle Eastern, Restaurants, Turkish, Mediterranean",Istanbul Grille,673 Liberty Ave,Pittsburgh,PA,15222,4.5,47,0,Mediterranean
ZiEn3McAAbapzyAV0c6qWg,"Restaurants, Food, Grocery, Delis",Groceria Italiana,237 Cedarville St,Pittsburgh,PA,15224,4.5,38,0,American
Eg_M8eeu9SDEdbP7iUmVbQ,"Restaurants, Soup, Sandwiches, Pizza, Burgers, American (New)",The Porch at Schenley,221 Schenley Dr,Pittsburgh,PA,15213,3.5,585,1,American
F8ZdHw7rhyp3FRqQpqQNTg,"Bars, Coffee & Tea, Restaurants, Music Venues, Food, Nightlife, Arts & Entertainment",Shadow Lounge,5972 Baum Blvd,Pittsburgh,PA,15206,4.0,24,0,American
Fbudk6ffw8DlLwKwunilZA,"Restaurants, Boat Dealers, Automotive, Marinas, Professional Services, Boat Repair",Fox Chapel Yacht Club,1366 Old Freeport Rd,Pittsburgh,PA,15238,2.0,5,1,American
0dRqzEG9-2QNnvJtdpdDZw,"Soup, Food, Sandwiches, Breakfast & Brunch, Salad, Bagels, Restaurants",Panera Bread,5430 Centre Ave,Pittsburgh,PA,15232,2.5,47,1,American
uKesGTGs1o5KgazKq-0iMQ,"Restaurants, Vietnamese",Pho Minh,4917 Penn Ave,Pittsburgh,PA,15224,4.0,106,1,Vietnamese
nuMmehPFS5kI1_C9bBlK5A,"Coffee & Tea, Food, Bakeries, Restaurants",Uptown Coffee,723 Washington Rd,Pittsburgh,PA,15228,4.0,70,1,American
qNyp4GMPiRqbY3kbbPju8w,"Nightlife, Restaurants, Bars, American (Traditional)",Boulevard Lounge,1150 Brookline Blvd,Pittsburgh,PA,15226,4.0,4,1,American
QNn3lvwCBwNcQFPbjAtgdQ,"American (New), Beer Bar, Pizza, Nightlife, Restaurants, Bars",Fairway Grille,1530 Hamilton Rd,Pittsburgh,PA,15234,3.0,42,1,American
0MR1J0U8uOXtvZlHV-johQ,"Food, Restaurants, Arcades, Internet Cafes, Arts & Entertainment, Coffee & Tea, Cafes",Kickback Pinball Cafe,4326 Butler St,Pittsburgh,PA,15201,4.5,43,1,American
37PlKoT60Qfo_G8V2NRfCQ,"Desserts, Restaurants, Ice Cream & Frozen Yogurt, Shaved Ice, Food, Coffee & Tea",LaScola's Italian Ice & Custard,1218 N Euclid Ave,Pittsburgh,PA,15206,4.5,17,1,American
v1G_bioP6POazUyQwHcz7Q,"Coffee & Tea, Restaurants, Food",Kiva Han,3533 Forbes Ave,Pittsburgh,PA,15213,4.0,21,0,American
rBnpbR-cfCD9CKy_ahCmsg,"Thai, Restaurants",Nicky's Thai Kitchen,856 Western Ave,Pittsburgh,PA,15233,4.0,397,1,American
fMdnlYyN5EMhafyE3dGTFQ,"Pizza, Restaurants, Food",Pizza Palermo,7343 Saltsburg Rd,Pittsburgh,PA,15235,4.0,11,1,American
6hKY8sj-ikAQdzrkrBcvuQ,"American (Traditional), Restaurants, Cafes, American (New), Delis",Cafe io,300 Beverly Rd,Pittsburgh,PA,15216,4.0,106,1,American
GGKesha1RQd21HyzRhj2bA,"Buffets, American (Traditional), Chicken Wings, Restaurants",Pittsburgh Cafe,226 Meyran Ave,Pittsburgh,PA,15213,3.0,5,0,American
br_d4kDitXax4QOb6IaXPw,"Restaurants, Steakhouses",Lone Star Steakhouse & Saloon,120 Andrew Dr,Pittsburgh,PA,15275,3.5,5,0,American
QIXz6e0SZ4okLBFBsO79_Q,"Hotels & Travel, Restaurants, Nightlife, Bars, American (Traditional), Hotels, Food, Cocktail Bars, American (New), Event Planning & Services, Coffee & Tea, Venues & Event Spaces",ACE Hotel Pittsburgh,120 S Whitfield St,Pittsburgh,PA,15206,4.0,80,1,American
Tr8TJnMoSgBvfZvmCx9-eQ,"Mexican, Ethnic Food, Food, Restaurants, Specialty Food",The Franklin Inn,2313 Rochester Rd,Pittsburgh,PA,15237,3.5,124,1,Mexican
GEpavUjzVf5ATsGYkPu0WA,"Bakeries, Restaurants, Wraps, American (New), Coffee & Tea, Food",Orbis Caffe,675 Washington Rd,Pittsburgh,PA,15228,3.5,54,1,American
TpZO3sokGBg8mDYyTRiGiQ,"Food, Chicken Wings, Beer, Wine & Spirits, Bars, Barbeque, Restaurants, Nightlife, Local Flavor",Union Pig & Chicken,220 N Highland Ave,Pittsburgh,PA,15206,3.5,395,0,American
HNbX93hyrua2p6LO4IwdHA,"Mexican, Restaurants, Fast Food, Tex-Mex",Taco Bell,1690 Cochran Rd,Pittsburgh,PA,15220,2.5,15,1,Mexican
wDbHi9749cEhJTT2sttHBw,"Cafes, Restaurants, Bistros",Billy's Troy Hill Bistro,1720 Lowrie St,Pittsburgh,PA,15212,3.0,5,0,American
B7pcNWBNTXl4WZ22Y-2x6A,"American (New), Restaurants",Coughlin's Law Kitchen and Ale House,10 Virginia Ave,Pittsburgh,PA,15211,3.5,85,1,American
3JyqPFOCUHFczVSfiw518w,"Restaurants, Breakfast & Brunch, Burgers, American (Traditional)",Kings,155 McMurray Road,Pittsburgh,PA,15241,2.5,19,0,American
LH9YFarEKe_ByAl6xeeegQ,"Sandwiches, Chicken Wings, Burgers, Restaurants",Big Shot Bob's House of Wings - Avalon,344 Union Ave,Pittsburgh,PA,15202,4.5,97,1,American
kzCG-KC3YVrQs7l-0d0b1w,"Pizza, Restaurants",Jet's Pizza,1810 Dormont Ave,Pittsburgh,PA,15216,3.5,49,1,American
0vAHRd4Xlsdx3fHV8JCRBQ,"Restaurants, Pizza",Mineo's Pizza House,713 Washington Rd,Pittsburgh,PA,15228,3.5,55,1,American
GN0LE1tKNoT0UeWrUU-cbA,"Bars, Beer Bar, Restaurants, Nightlife",Local Craft Kitchen + Bar,1000 Airport Blvd,Pittsburgh,PA,15231,3.0,9,1,American
MnveklSsns2LyYj4Mrx84g,"Restaurants, American (New)",Finn McCools,1501 E Carson St,Pittsburgh,PA,15203,3.0,14,1,American
80zlpfsStM8emhxzHi2kXA,"Restaurants, Asian Fusion",Indo: Asian Fusion,957 Liberty Ave,Pittsburgh,PA,15222,2.5,6,0,Asian
mQ_aMzTnkHSpbgdnOryeDA,"Restaurants, Chicken Wings",Hook Fish & Chicken,6960 5th Ave,Pittsburgh,PA,15208,3.5,14,1,American
bm8-Kriygv-R8DVCmKzoOw,"Specialty Food, Cafes, Breakfast & Brunch, Restaurants, Local Flavor, Butcher, Food, Grocery",Marty's Market,2301 Smallman St,Pittsburgh,PA,15222,3.5,132,0,American
dfVmClBit5Hd7u9_lFY1Lg,"Sandwiches, Restaurants, Cheesesteaks, American (Traditional)",Penn Station East Coast Subs,808 Liberty Ave,Pittsburgh,PA,15222,3.0,29,1,American
G32N8Tr2LyvHl4FnUTt5pg,"Sushi Bars, Japanese, Restaurants",Ginza,4734 Liberty Ave,Pittsburgh,PA,15224,4.0,137,1,Japanese
mt9mrG8wALTzD3YYGim3mQ,"American (New), Pubs, Beer Bar, American (Traditional), Restaurants, Nightlife, Sports Bars, Bars",City Works - Pittsburgh,2 Ppg Pl,Pittsburgh,PA,15222,3.0,238,1,American
y_Oig8XBVyyOJ-r_m95ABg,"Fast Food, Restaurants",Wendy's,60 Towne Square Way,Pittsburgh,PA,15227,2.5,3,1,American
y4CE_4CHTWZ6oe3JCH-AoQ,"Food, Nightlife, Persian/Iranian, Restaurants, Hookah Bars, Pizza, Mediterranean, Bars",Shiraz Kabob and Hookah,4709 Centre Ave,Pittsburgh,PA,15213,2.0,18,0,Mediterranean
3ed7T7HvUJUnPf6jDmys9A,"Asian Fusion, Restaurants",Fun Asian Bistro,11655 Frankstown Rd,Pittsburgh,PA,15235,4.5,27,1,Asian
6sqfAMlX68kusvE_FsIr-w,"Delis, Fast Food, Sandwiches, Restaurants",Jimmy John's,501 Grant St,Pittsburgh,PA,15219,3.5,41,1,American
4_43zqNDdn7icwxlgHgL8g,"Nightlife, Bars, American (Traditional), Restaurants, Food, Beer, Wine & Spirits",Beer Nutz Bottle Shop,1335 Freeport Rd,Pittsburgh,PA,15238,3.5,13,0,American
JS8zqTShTYXHvpsWYTaQ6A,"Dive Bars, American (Traditional), Nightlife, Bars, Restaurants",Dive Bar & Grill,5147 Butler St,Pittsburgh,PA,15201,4.0,130,1,American
2v3uI97JPebCDaTNy8jdwg,"Restaurants, Pizza, Nightlife, Pubs, Bars",Pizza Sola,114 Atwood St,Pittsburgh,PA,15213,4.0,16,0,American
gURBE4EKkytlOMuIqJHG8Q,"Pizza, Restaurants",Anthony's Pizza,413 Grant Ave,Pittsburgh,PA,15209,4.0,5,0,American
MkoiuqUFOnX8riewi6d2sQ,"Restaurants, Mexican, Event Planning & Services, Food, Caterers",La Palapa,"Pittsburgh Public Market, 2100 Smallman St",Pittsburgh,PA,15203,4.5,6,0,Mexican
h1fOnj8ofEmKM7U9JdCcGw,"Indian, Food, Food Delivery Services, Restaurants",Prince of India,3614 5th Ave,Pittsburgh,PA,15213,3.0,105,1,Indian
6hLFmFmDKO39b9qsyeVx-A,"Restaurants, Venues & Event Spaces, Event Planning & Services, American (New)",The Lexus Club,1001 5th Ave,Pittsburgh,PA,15219,3.0,6,1,American
jTlcLfsSDGnHcbjL1aD9Zw,"Food, American (New), Pizza, Restaurants, Ice Cream & Frozen Yogurt, Turkish, Middle Eastern",Forbes Gyro,3715 Forbes Ave,Pittsburgh,PA,15213,3.5,55,1,Mediterranean
lKom12WnYEjH5FFemK3M1Q,"Sandwiches, Restaurants, Botanical Gardens, Sports Bars, Bars, Arts & Entertainment, Nightlife, American (New)",Primanti Bros,46 18th St,Pittsburgh,PA,15222,3.5,1234,1,American
FzvN6d00RNmLSJy2UMKuvA,"Restaurants, Italian",Pazzo Ristorante,1535 Washington Rd,Pittsburgh,PA,15228,3.0,4,0,Italian
JkWRqZ2gSYDdt8Dw1E8oyA,"Diners, Restaurants, Delis",Sojourn Catering & Deli,2350 Noblestown Rd,Pittsburgh,PA,15205,5.0,11,0,American
7RkcQem9jJFxvVU5TSJMdw,"Restaurants, Food, Convenience Stores, Delis",Hanini Market,2625 Brownsville Rd,Pittsburgh,PA,15227,2.5,4,1,American
HDMoo6OIY4qIIKWfvbYK_A,"American (New), American (Traditional), Restaurants, Salad, Sandwiches, Burgers",Max & Erma's,1910 Cochran Rd,Pittsburgh,PA,15220,2.5,20,0,American
J1vEp4AZTPZvdxG9A-u1_w,"Restaurants, Hot Dogs",Boardwalk on Carson,1509 E Carson St,Pittsburgh,PA,15203,5.0,4,0,American
9Yo5Fl8wstZlxBnD0G-uHg,"Fast Food, Restaurants, Sandwiches",Arby's,4810 McKnight Rd,Pittsburgh,PA,15237,3.0,7,1,American
UyEJouFTFxcmYaHouhSGFA,"Indian, Restaurants",Bombay Curry House,346 Atwood St,Pittsburgh,PA,15213,2.5,4,0,Indian
UWi2CNiSSHrgsKfiI6qQDw,"Italian, Restaurants, Food, Delis, Gelato",Rocchio's Italian Deli,1408 Potomac Ave,Pittsburgh,PA,15216,4.5,3,1,Italian
hXJOnDvOvtBjB5WQ6fuzmQ,"Bars, American (Traditional), Fast Food, Nightlife, Restaurants",Preeti's PiTT,2701 Penn Ave,Pittsburgh,PA,15222,4.0,5,1,American
Q8b36PEPL61nxeQDcLBV7g,"Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes, Food, Restaurants",Scoops in Bloomfield,4806 Liberty Ave,Pittsburgh,PA,15224,4.0,47,1,American
t4qEsqfsL26p6s2Q42OydA,"Restaurants, Latin American",Rivas Nicaraguan Restaurant,601 E Carson St,Pittsburgh,PA,15203,4.0,8,0,LatinAmerican
mseBBgYcqyv6T1sfrXI-XQ,"American (New), Nightlife, Restaurants, Bars",Tavern 51,4604 Clairton Blvd,Pittsburgh,PA,15236,4.5,34,1,American
